grade_id,enrollment_id,internal_marks,external_marks
4159,4159,29.7,55.5
4160,4160,25.0,58.6
4161,4161,27.6,51.1
4162,4162,28.7,49.9
4163,4163,27.0,51.3
4164,4164,23.7,68.2
4165,4165,23.6,55.4
4166,4166,23.7,56.4
4167,4167,25.6,42.6
4168,4168,25.7,55.4
4169,4169,25.4,62.6
4170,4170,21.9,55.5
4171,4171,26.4,55.3
4172,4172,28.1,60.9
4173,4173,25.3,56.9
4174,4174,25.1,62.8
4175,4175,25.8,56.1
4176,4176,30,51.7
4177,4177,25.9,61.7
4178,4178,28.8,56.4
4179,4179,21.4,53.3
4180,4180,22.2,58.3
4181,4181,26.5,55.7
4182,4182,20.4,62.5
4183,4183,28.3,42.5
4184,4184,28.5,59.4
4185,4185,27.3,45.5
4186,4186,30,58.9
4187,4187,22.7,57.7
4188,4188,20.7,48.8
4189,4189,21.7,57.6
4190,4190,25.7,54.0
4191,4191,25.4,46.2
4192,4192,23.7,46.4
4193,4193,22.7,45.5
4194,4194,29.0,57.5
4195,4195,25.9,49.5
4196,4196,27.7,52.0
4197,4197,29.3,54.4
4198,4198,26.3,63.9
4199,4199,22.2,61.0
4200,4200,21.7,49.3
4201,4201,13.8,41.2
4202,4202,22.3,25.2
4203,4203,20.5,54.8
4204,4204,11.4,29.0
4205,4205,19.5,36.5
4206,4206,21.2,49.1
4207,4207,23.4,41.8
4208,4208,21.1,28.7
4209,4209,22.2,27.6
4210,4210,15.0,29.2
4211,4211,24.1,22.5
4212,4212,19.6,55.1
4213,4213,12.1,28.3
4214,4214,25.9,27.5
4215,4215,25.3,36.2
4216,4216,11.7,21.6
4217,4217,26.3,43.5
4218,4218,19.4,40.9
4219,4219,5.9,25.8
4220,4220,18.8,26.3
4221,4221,18.3,44.2
4222,4222,19.4,31.3
4223,4223,14.6,19.5
4224,4224,9.2,21.7
4225,4225,12.9,7.2
4226,4226,17.1,9.5
4227,4227,4.4,38.0
4228,4228,13.3,18.1
4229,4229,13.3,41.3
4230,4230,13.5,45
4231,4231,18.0,34.9
4232,4232,11.1,20.1
4233,4233,8.9,21.8
4234,4234,21.2,36.4
4235,4235,14.3,32.0
4236,4236,22.3,61.2
4237,4237,22.9,57.4
4238,4238,26.9,61.2
4239,4239,23.4,60.9
4240,4240,23.0,52.5
4241,4241,24.4,63.7
4242,4242,30,51.4
4243,4243,21.4,53.1
4244,4244,20.3,45.5
4245,4245,22.3,27.0
4246,4246,7.8,34.4
4247,4247,12.9,34.6
4248,4248,8.7,41.1
4249,4249,24.0,27.8
4250,4250,13.7,36.3
4251,4251,5.4,42
4252,4252,9.6,32.8
4253,4253,12.7,3.7
4254,4254,15.6,32.1
4255,4255,13.5,30.3
4256,4256,12.7,45
4257,4257,17.2,18.7
4258,4258,14.4,22.8
4259,4259,7.5,19.4
4260,4260,2.5,19.4
4261,4261,6.1,25.0
4262,4262,14.8,22.8
4263,4263,26.2,61.4
4264,4264,21.0,52.2
4265,4265,25.8,50.0
4266,4266,23.7,46.7
4267,4267,23.1,59.1
4268,4268,23.7,59.6
4269,4269,26.5,56.1
4270,4270,24.6,52.8
4271,4271,25.2,70
4272,4272,24.3,47.2
4273,4273,21.5,29.2
4274,4274,19.9,48.4
4275,4275,23.3,47.7
4276,4276,15.8,34.3
4277,4277,24.8,42.3
4278,4278,20.2,32.1
4279,4279,20.4,47.5
4280,4280,17.7,32.7
4281,4281,30,58.8
4282,4282,30,56.1
4283,4283,22.5,58.1
4284,4284,24.3,54.6
4285,4285,25.9,37.0
4286,4286,25.2,53.4
4287,4287,26.8,49.7
4288,4288,26.2,41.6
4289,4289,23.7,60.0
4290,4290,16.8,35.5
4291,4291,17.0,25.9
4292,4292,20.7,43.9
4293,4293,11.6,49.0
4294,4294,18.2,45.0
4295,4295,17.6,43.0
4296,4296,18.5,35.6
4297,4297,20.2,33.0
4298,4298,10.9,18
4299,4299,22.0,54.3
4300,4300,29.2,65.3
4301,4301,19.1,45.6
4302,4302,27.2,52.7
4303,4303,26.6,41.8
4304,4304,29.3,60.2
4305,4305,25.7,60.1
4306,4306,25.4,61.4
4307,4307,27.5,48.6
4308,4308,30,53.2
4309,4309,28.1,62.5
4310,4310,24.0,59.8
4311,4311,30,58.3
4312,4312,23.6,50.3
4313,4313,24.6,40.9
4314,4314,26.3,58.5
4315,4315,25.5,45.4
4316,4316,29.5,50.8
4317,4317,20.6,54.2
4318,4318,18.0,40.2
4319,4319,16.1,23.0
4320,4320,18.6,41.3
4321,4321,19.5,36.5
4322,4322,26.3,35.6
4323,4323,18.4,33.6
4324,4324,16.7,51.2
4325,4325,18.1,61.1
4326,4326,28.8,44.1
4327,4327,20.3,54.0
4328,4328,22.6,55.9
4329,4329,24.0,58.6
4330,4330,30,46.3
4331,4331,20.0,60.8
4332,4332,28.3,47.6
4333,4333,22.6,49.8
4334,4334,29.5,56.0
4335,4335,21.7,48.8
4336,4336,14.7,22.7
4337,4337,20.7,27.8
4338,4338,16.7,39.5
4339,4339,15.0,63
4340,4340,20.0,36.0
4341,4341,17.7,33.1
4342,4342,21.9,21.5
4343,4343,18.4,34.0
4344,4344,21.5,57.7
4345,4345,25.5,51.1
4346,4346,23.1,48.1
4347,4347,28.6,51.9
4348,4348,29.6,43.2
4349,4349,26.6,53.1
4350,4350,25.2,53.9
4351,4351,25.4,54.2
4352,4352,22.2,56.6
4353,4353,25.1,23.4
4354,4354,18.6,35.0
4355,4355,20.1,34.1
4356,4356,16.8,61.7
4357,4357,24.2,33.7
4358,4358,13.3,31.0
4359,4359,17.8,57.2
4360,4360,20.2,48.1
4361,4361,22.5,24.6
4362,4362,26.4,40.4
4363,4363,24.1,36.1
4364,4364,14.8,58.8
4365,4365,11.2,48.7
4366,4366,18.8,43.9
4367,4367,21.9,35.8
4368,4368,16.6,19.8
4369,4369,19.2,40.0
4370,4370,23.5,48.2
4371,4371,13.1,27.8
4372,4372,8.3,33.4
4373,4373,17.9,37.6
4374,4374,17.7,39.5
4375,4375,14.5,38.6
4376,4376,18.3,17.3
4377,4377,20.4,24.5
4378,4378,9.0,29.3
4379,4379,13.6,29.0
4380,4380,23.7,53.0
4381,4381,20.8,59.5
4382,4382,27.5,47.0
4383,4383,25.9,51.1
4384,4384,28.8,53.8
4385,4385,23.9,57.8
4386,4386,22.7,61.4
4387,4387,22.5,55.5
4388,4388,25.0,46.9
4389,4389,12.1,35.4
4390,4390,18.0,53.4
4391,4391,23.0,36.1
4392,4392,25.1,58.5
4393,4393,15.3,34.3
4394,4394,18.3,30.6
4395,4395,23.0,47.8
4396,4396,13.7,53.6
4397,4397,14.6,44.7
4398,4398,27.3,45.4
4399,4399,27.8,57.7
4400,4400,24.8,57.3
4401,4401,26.1,50.0
4402,4402,18.3,54.7
4403,4403,29.7,45.5
4404,4404,28.2,57.9
4405,4405,26.9,64.8
4406,4406,30,66.9
4407,4407,27.6,57.4
4408,4408,22.7,38.8
4409,4409,17.7,46.4
4410,4410,28.5,42.9
4411,4411,26.6,57.3
4412,4412,24.9,50.0
4413,4413,25.7,51.6
4414,4414,19.7,58.0
4415,4415,24.9,54.4
4416,4416,22.7,52.3
4417,4417,25.6,65.0
4418,4418,21.1,56.9
4419,4419,27.0,49.6
4420,4420,24.7,70
4421,4421,25.7,52.4
4422,4422,30,46.3
4423,4423,25.5,52.3
4424,4424,25.0,57.1
4425,4425,19.4,46.3
4426,4426,20.9,60.1
4427,4427,14.5,44.6
4428,4428,14.3,59.1
4429,4429,26.4,47.4
4430,4430,23.1,42.6
4431,4431,28.0,37.8
4432,4432,23.3,35.0
4433,4433,22.4,38.2
4434,4434,23.3,33.7
4435,4435,26.0,46.0
4436,4436,17.9,30.4
4437,4437,16.7,47.6
4438,4438,19.7,46.1
4439,4439,14.9,33.0
4440,4440,22.6,47.3
4441,4441,18.3,25.3
4442,4442,20.4,37.1
4443,4443,28.0,56.4
4444,4444,17.4,47.4
4445,4445,18.4,37.0
4446,4446,19.4,41.9
4447,4447,22.0,35.8
4448,4448,18.5,36.0
4449,4449,23.6,30.8
4450,4450,24.7,29.8
4451,4451,20.0,37.5
4452,4452,26.6,58.1
4453,4453,29.3,52.9
4454,4454,19.1,60.4
4455,4455,24.2,55.8
4456,4456,25.4,44.1
4457,4457,24.2,53.7
4458,4458,23.0,46.1
4459,4459,25.0,52.4
4460,4460,23.9,65.2
4461,4461,16.0,25.0
4462,4462,14.9,29.8
4463,4463,20.6,31.9
4464,4464,17.8,31.7
4465,4465,18.5,27.5
4466,4466,7.7,38.1
4467,4467,11.3,16.6
4468,4468,11.2,23.7
4469,4469,5.3,13.5
4470,4470,28.5,58.2
4471,4471,24.6,67.1
4472,4472,20.4,54.9
4473,4473,23.0,47.3
4474,4474,18.3,46.2
4475,4475,28.0,55.9
4476,4476,25.3,41.5
4477,4477,26.8,55.2
4478,4478,26.9,57.1
4479,4479,19.8,44.3
4480,4480,19.6,43.2
4481,4481,19.6,46.9
4482,4482,24.9,46.9
4483,4483,13.7,23.5
4484,4484,18.7,40.8
4485,4485,16.0,39.5
4486,4486,22.4,45.3
4487,4487,18.7,39.2
4488,4488,19.4,59.2
4489,4489,27.3,65.1
4490,4490,25.5,56.9
4491,4491,22.0,42.3
4492,4492,22.3,56.7
4493,4493,24.7,70
4494,4494,29.6,65.9
4495,4495,26.8,42.2
4496,4496,26.9,55.2
4497,4497,7.4,45
4498,4498,8.8,22.9
4499,4499,9.1,23.7
4500,4500,8.3,32.8
4501,4501,6.3,22.9
4502,4502,11.0,14.5
4503,4503,11.7,24.0
4504,4504,17.2,16.3
4505,4505,21.3,30.4
4506,4506,29.4,47.5
4507,4507,27.5,53.6
4508,4508,28.0,59.8
4509,4509,25.5,57.0
4510,4510,22.2,49.3
4511,4511,29.8,67.7
4512,4512,27.1,58.0
4513,4513,25.4,58.6
4514,4514,30,62.6
4515,4515,26.6,55.2
4516,4516,28.0,62.1
4517,4517,29.3,50.8
4518,4518,27.2,60.5
4519,4519,24.5,51.9
4520,4520,30,58.1
4521,4521,27.3,58.5
4522,4522,25.0,59.6
4523,4523,24.1,45.8
4524,4524,26.1,53.2
4525,4525,25.8,57.0
4526,4526,27.1,63.0
4527,4527,28.4,47.9
4528,4528,23.2,68.4
4529,4529,18.5,46.4
4530,4530,25.7,54.4
4531,4531,25.5,52.7
4532,4532,27.0,62.7
4533,4533,9.2,27.9
4534,4534,19.1,26.0
4535,4535,23.8,22.2
4536,4536,14.5,38.0
4537,4537,5.8,20.3
4538,4538,19.2,29.9
4539,4539,10.1,16.0
4540,4540,19.7,20.1
4541,4541,10.0,6.3
4542,4542,15.6,33.6
4543,4543,20.9,43.5
4544,4544,13.2,33.4
4545,4545,8.3,8.6
4546,4546,12.7,20.6
4547,4547,8.9,7.4
4548,4548,11.9,0.7
4549,4549,11.5,0
4550,4550,9.5,0
4551,4551,20.0,50.4
4552,4552,30,48.8
4553,4553,23.6,49.2
4554,4554,25.2,70
4555,4555,29.2,60.1
4556,4556,22.0,53.7
4557,4557,22.7,60.7
4558,4558,23.4,47.7
4559,4559,19.6,47.3
4560,4560,23.2,37.8
4561,4561,22.2,39.6
4562,4562,13.6,52.2
4563,4563,20.7,37.1
4564,4564,18.8,42.1
4565,4565,10.8,30.0
4566,4566,11.7,39.1
4567,4567,16.1,35.0
4568,4568,15.4,35.4
4569,4569,30,56.2
4570,4570,25.3,67.1
4571,4571,24.7,61.9
4572,4572,30,54.7
4573,4573,23.0,52.4
4574,4574,26.0,49.6
4575,4575,26.2,67.4
4576,4576,21.3,60.3
4577,4577,30,64.3
4578,4578,30,50.2
4579,4579,26.1,53.8
4580,4580,30,63.9
4581,4581,26.6,60.5
4582,4582,19.0,61.2
4583,4583,24.5,65.5
4584,4584,26.5,58.0
4585,4585,29.1,50.7
4586,4586,26.8,41.3
4587,4587,17.6,35.8
4588,4588,16.1,38.4
4589,4589,20.1,20.4
4590,4590,17.7,11.2
4591,4591,24.0,31.6
4592,4592,12.3,22.4
4593,4593,5.6,26.5
4594,4594,10.6,30.2
4595,4595,5.2,25.1
4596,4596,26.6,44.9
4597,4597,26.7,52.5
4598,4598,23.0,50.5
4599,4599,25.3,50.7
4600,4600,22.6,47.8
4601,4601,25.6,48.7
4602,4602,21.2,66.9
4603,4603,26.0,58.2
4604,4604,24.4,50.7
4605,4605,11.7,45
4606,4606,14.5,35.1
4607,4607,0.6,26.8
4608,4608,15.3,29.7
4609,4609,9.0,27.3
4610,4610,13.9,6.9
4611,4611,13.9,25.4
4612,4612,8.5,27.7
4613,4613,16.3,11.0
4614,4614,20.5,26.4
4615,4615,16.0,38.4
4616,4616,20.3,50.3
4617,4617,25.8,62.1
4618,4618,28.0,36.8
4619,4619,23.2,34.2
4620,4620,19.1,31.7
4621,4621,13.5,34.5
4622,4622,17.8,25.5
4623,4623,26.8,56.6
4624,4624,26.1,64.9
4625,4625,27.1,46.4
4626,4626,29.0,59.1
4627,4627,24.4,65.5
4628,4628,26.7,58.1
4629,4629,22.6,67.7
4630,4630,23.5,49.9
4631,4631,29.7,60.3
4632,4632,15.6,13.6
4633,4633,11.3,19.8
4634,4634,14.4,25.1
4635,4635,5.9,20.5
4636,4636,24.0,42.2
4637,4637,20.6,33.0
4638,4638,12.3,25.8
4639,4639,9.3,18.2
4640,4640,6.8,16.3
4641,4641,21.4,40.7
4642,4642,26.2,48.7
4643,4643,22.9,51.1
4644,4644,21.4,43.0
4645,4645,23.6,32.2
4646,4646,14.7,47.2
4647,4647,19.5,45.9
4648,4648,19.8,57.8
4649,4649,22.9,50.7
4650,4650,21.9,48.0
4651,4651,25.3,64.9
4652,4652,22.4,41.2
4653,4653,26.0,57.0
4654,4654,24.7,56.6
4655,4655,24.4,45.9
4656,4656,25.2,58.9
4657,4657,22.6,51.6
4658,4658,22.1,55.6
4659,4659,6.2,30.0
4660,4660,8.4,34.1
4661,4661,11.3,41.8
4662,4662,8.7,35.6
4663,4663,23.2,18.4
4664,4664,15.1,16.0
4665,4665,12.6,22.6
4666,4666,15.9,23.1
4667,4667,9.9,19.5
4668,4668,16.2,38.3
4669,4669,18.8,19.3
4670,4670,9.6,23.9
4671,4671,18.6,30.9
4672,4672,16.0,36.4
4673,4673,15.8,33.8
4674,4674,8.6,42
4675,4675,18.2,15.0
4676,4676,7.8,13.0
4677,4677,24.2,61.0
4678,4678,24.9,49.0
4679,4679,25.7,49.2
4680,4680,21.3,51.0
4681,4681,25.2,65.9
4682,4682,22.8,52.3
4683,4683,26.7,51.2
4684,4684,27.4,45.7
4685,4685,25.6,64.3
4686,4686,9.7,43.4
4687,4687,10.9,28.4
4688,4688,24.7,61.9
4689,4689,23.2,51.1
4690,4690,19.3,28.6
4691,4691,17.1,46.7
4692,4692,15.9,48.2
4693,4693,20.3,36.0
4694,4694,22.1,42.2
4695,4695,18.5,33.0
4696,4696,23.1,52.7
4697,4697,20.3,43.7
4698,4698,17.0,48.7
4699,4699,17.9,30.4
4700,4700,13.7,26.2
4701,4701,15.0,36.4
4702,4702,23.9,33.6
4703,4703,18.7,49.4
4704,4704,24.0,56.9
4705,4705,24.1,54.3
4706,4706,26.5,52.1
4707,4707,29.5,50.3
4708,4708,26.1,62.3
4709,4709,21.4,60.7
4710,4710,25.4,62.6
4711,4711,20.4,54.7
4712,4712,25.4,53.4
4713,4713,15.1,49.0
4714,4714,23.4,30.4
4715,4715,16.0,43.1
4716,4716,19.4,42.6
4717,4717,21.7,42.6
4718,4718,21.3,38.1
4719,4719,15.8,44.3
4720,4720,18.2,23.4
4721,4721,19.7,45.1
4722,4722,17.4,35.6
4723,4723,14.2,29.4
4724,4724,15.7,37.7
4725,4725,13.7,22.9
4726,4726,7.9,41.8
4727,4727,16.7,33.9
4728,4728,13.1,41.6
4729,4729,10.0,16.7
4730,4730,18.2,10.3
4731,4731,22.1,41.4
4732,4732,23.8,43.6
4733,4733,25.8,34.1
4734,4734,24.4,48.6
4735,4735,17.9,35.5
4736,4736,25.9,46.6
4737,4737,21.7,36.1
4738,4738,17.7,18
4739,4739,15.2,28.1
4740,4740,20.2,26.8
4741,4741,20.1,38.6
4742,4742,10.2,34.8
4743,4743,16.5,33.4
4744,4744,20.5,47.9
4745,4745,13.9,51.1
4746,4746,24.5,31.8
4747,4747,13.4,41.3
4748,4748,19.5,35.6
4749,4749,14.4,43.1
4750,4750,24.0,38.6
4751,4751,14.9,21.6
4752,4752,17.8,40.9
4753,4753,18.7,42.6
4754,4754,16.0,34.6
4755,4755,18.1,34.1
4756,4756,16.5,40.2
4757,4757,25.3,34.4
4758,4758,26.5,60.7
4759,4759,26.8,60.4
4760,4760,22.7,66.5
4761,4761,19.4,66.9
4762,4762,23.0,42.9
4763,4763,24.1,62.3
4764,4764,21.4,54.9
4765,4765,22.6,52.0
4766,4766,26.8,55.6
4767,4767,15.3,39.6
4768,4768,21.2,54.1
4769,4769,12.8,24.8
4770,4770,17.2,34.9
4771,4771,16.3,44.1
4772,4772,12.0,42.9
4773,4773,18.3,39.2
4774,4774,18.0,43.4
4775,4775,22.8,41.7
4776,4776,27.0,59.1
4777,4777,28.9,57.4
4778,4778,24.1,48.2
4779,4779,20.3,57.6
4780,4780,20.3,62.1
4781,4781,25.2,50.6
4782,4782,28.9,59.7
4783,4783,29.4,56.8
4784,4784,26.6,65.6
4785,4785,18.3,52.2
4786,4786,18.3,34.4
4787,4787,20.0,45.1
4788,4788,19.8,30.5
4789,4789,14.7,22.3
4790,4790,11.2,35.2
4791,4791,8.0,33.1
4792,4792,23.2,48.0
4793,4793,18.6,52.4
4794,4794,26.1,40.1
4795,4795,23.0,34.1
4796,4796,11.5,42.3
4797,4797,20.6,18
4798,4798,17.4,59.8
4799,4799,19.3,35.0
4800,4800,20.2,54.4
4801,4801,18.1,29.6
4802,4802,21.3,42.9
4803,4803,22.2,49.4
4804,4804,24.2,38.6
4805,4805,30,62.5
4806,4806,26.4,48.6
4807,4807,27.4,54.2
4808,4808,22.9,48.1
4809,4809,24.9,53.6
4810,4810,24.5,55.7
4811,4811,27.6,57.5
4812,4812,29.2,55.2
4813,4813,24.2,69.5
4814,4814,23.2,39.1
4815,4815,30,48.9
4816,4816,22.9,47.4
4817,4817,27.8,57.6
4818,4818,27.2,44.4
4819,4819,26.7,63.0
4820,4820,22.7,50.6
4821,4821,27.4,58.2
4822,4822,30,51.5
4823,4823,23.9,57.0
4824,4824,23.2,66.4
4825,4825,26.6,64.6
4826,4826,28.9,48.5
4827,4827,22.3,42.9
4828,4828,27.7,50.3
4829,4829,22.4,53.9
4830,4830,29.8,58.2
4831,4831,27.1,63.6
4832,4832,28.5,61.0
4833,4833,25.5,45.3
4834,4834,22.1,57.5
4835,4835,24.0,48.9
4836,4836,21.7,50.9
4837,4837,24.0,48.9
4838,4838,24.9,53.7
4839,4839,27.9,53.0
4840,4840,22.9,50.8
4841,4841,24.1,59.2
4842,4842,19.7,46.9
4843,4843,23.1,63.4
4844,4844,21.7,46.0
4845,4845,21.4,50.4
4846,4846,23.8,52.2
4847,4847,17.1,64.7
4848,4848,18.3,41.3
4849,4849,16.9,54.1
4850,4850,15.9,22.1
4851,4851,17.4,63
4852,4852,20.1,36.0
4853,4853,17.9,50.7
4854,4854,20.8,55.6
4855,4855,22.3,39.9
4856,4856,18.7,48.7
4857,4857,21.5,33.7
4858,4858,25.0,18
4859,4859,21.8,48.5
4860,4860,17.7,53.1
4861,4861,20.3,34.7
4862,4862,17.8,43.6
4863,4863,14.3,35.7
4864,4864,24.1,27.2
4865,4865,16.5,57.3
4866,4866,19.4,57.2
4867,4867,20.0,70
4868,4868,29.5,69.3
4869,4869,27.0,56.4
4870,4870,25.2,47.9
4871,4871,23.8,58.7
4872,4872,24.0,63.6
4873,4873,28.8,37.7
4874,4874,24.1,55.7
4875,4875,14.9,41.8
4876,4876,24.5,42.8
4877,4877,14.8,51.0
4878,4878,18.6,48.3
4879,4879,22.6,49.9
4880,4880,13.1,41.5
4881,4881,10.4,31.7
4882,4882,23.8,60.4
4883,4883,19.5,35.0
4884,4884,15.9,24.1
4885,4885,17.9,45
4886,4886,12.3,34.1
4887,4887,15.0,20.5
4888,4888,17.5,23.0
4889,4889,10.6,30.1
4890,4890,17.7,42
4891,4891,12.3,23.1
4892,4892,9.4,34.7
4893,4893,14.0,33.2
4894,4894,15.7,26.4
4895,4895,20.3,21.4
4896,4896,18.7,42.4
4897,4897,13.2,14.2
4898,4898,12.1,16.4
4899,4899,16.2,38.5
4900,4900,18.5,37.3
4901,4901,15.7,26.8
4902,4902,18.3,42.8
4903,4903,15.5,50.2
4904,4904,16.0,42.3
4905,4905,16.6,32.8
4906,4906,14.5,44.6
4907,4907,24.4,51.4
4908,4908,16.9,46.6
4909,4909,20.0,47.9
4910,4910,21.8,41.7
4911,4911,25.8,53.1
4912,4912,26.7,47.4
4913,4913,24.3,55.9
4914,4914,23.2,54.1
4915,4915,23.9,58.5
4916,4916,25.8,60.4
4917,4917,26.8,64.7
4918,4918,28.3,62.5
4919,4919,26.0,50.8
4920,4920,23.1,47.7
4921,4921,14.9,45.2
4922,4922,22.2,31.4
4923,4923,15.3,43.4
4924,4924,17.8,38.1
4925,4925,20.0,49.7
4926,4926,23.3,30.9
4927,4927,22.6,38.4
4928,4928,18.3,35.5
4929,4929,30,56.6
4930,4930,26.0,56.7
4931,4931,23.7,50.0
4932,4932,23.3,49.4
4933,4933,23.5,66.2
4934,4934,22.2,51.3
4935,4935,27.8,41.9
4936,4936,24.3,48.7
4937,4937,29.7,51.1
4938,4938,21.3,58.4
4939,4939,22.6,46.3
4940,4940,26.1,49.7
4941,4941,20.8,43.3
4942,4942,18.3,58.8
4943,4943,22.6,70
4944,4944,26.3,42.9
4945,4945,18.9,55.3
4946,4946,26.4,54.6
4947,4947,22.3,53.9
4948,4948,25.9,56.9
4949,4949,28.5,54.3
4950,4950,24.0,70
4951,4951,25.5,54.0
4952,4952,30,45.9
4953,4953,28.2,44.1
4954,4954,22.4,51.9
4955,4955,29.4,42.8
4956,4956,22.0,47.6
4957,4957,25.0,43.3
4958,4958,25.5,44.7
4959,4959,24.7,53.8
4960,4960,20.3,49.4
4961,4961,25.1,68.8
4962,4962,27.6,54.4
4963,4963,23.7,59.2
4964,4964,20.9,50.2
4965,4965,21.3,45.7
4966,4966,17.1,55.1
4967,4967,22.3,43.9
4968,4968,15.1,40.2
4969,4969,20.4,37.9
4970,4970,13.6,39.2
4971,4971,19.8,47.2
4972,4972,17.4,26.5
4973,4973,28.0,35.8
4974,4974,28.2,52.9
4975,4975,21.5,43.7
4976,4976,21.7,50.4
4977,4977,25.4,51.6
4978,4978,25.2,70
4979,4979,21.9,43.7
4980,4980,21.7,55.7
4981,4981,16.6,41.7
4982,4982,22.7,58.4
4983,4983,23.3,58.7
4984,4984,24.3,56.0
4985,4985,28.3,55.0
4986,4986,27.1,51.0
4987,4987,23.0,58.0
4988,4988,29.3,57.4
4989,4989,30,69.7
4990,4990,27.0,60.7
4991,4991,28.3,51.6
4992,4992,24.0,51.2
4993,4993,21.5,18.0
4994,4994,17.9,38.6
4995,4995,18.6,56.8
4996,4996,16.8,37.4
4997,4997,23.4,35.5
4998,4998,23.6,27.9
4999,4999,20.8,34.2
5000,5000,10.8,35.0
